label,Number of vcis,Operation Type,Message size,Number of entities,Number of communicators,Total message rates,Total bandwidth
abt_vci_1comm_Nes,20,PT2PT,256,10,1,2.0516,525.2115
abt_vci_Ncomm_Nes,20,PT2PT,256,10,18,11.51,2946.5535
proc,20,PT2PT,256,11,1,22.4083,5736.5256
pth_novci_1comm,20,PT2PT,256,11,1,0.2782,71.2217
pth_vciopt_Ncomm,20,PT2PT,256,11,18,10.5716,2706.3331
pth_vciopt_Ncomm_nolock,20,PT2PT,256,11,18,12.7625,3267.2028
abt_vci_1comm_Nes,20,PT2PT,256,11,1,1.6195,414.6015
abt_vci_Ncomm_Nes,20,PT2PT,256,11,18,13.026,3334.6656
proc,20,PT2PT,256,12,1,28.9183,7403.0916
pth_novci_1comm,20,PT2PT,256,12,1,0.288,73.7269
pth_vciopt_Ncomm,20,PT2PT,256,12,18,11.8602,3036.2198
pth_vciopt_Ncomm_nolock,20,PT2PT,256,12,18,13.2139,3382.7469
abt_vci_1comm_Nes,20,PT2PT,256,12,1,2.3186,593.5632
abt_vci_Ncomm_Nes,20,PT2PT,256,12,18,12.7921,3274.7705
proc,20,PT2PT,256,13,1,24.3923,6244.4396
pth_novci_1comm,20,PT2PT,256,13,1,0.2976,76.1876
pth_vciopt_Ncomm,20,PT2PT,256,13,18,12.524,3206.1477
pth_vciopt_Ncomm_nolock,20,PT2PT,256,13,18,14.7221,3768.8656
abt_vci_1comm_Nes,20,PT2PT,256,13,1,1.9629,502.4941
abt_vci_Ncomm_Nes,20,PT2PT,256,13,18,14.4482,3698.7367
proc,20,PT2PT,256,14,1,31.1956,7986.0772
pth_novci_1comm,20,PT2PT,256,14,1,0.2473,63.3187
pth_vciopt_Ncomm,20,PT2PT,256,14,18,13.2744,3398.2431
pth_vciopt_Ncomm_nolock,20,PT2PT,256,14,18,15.7163,4023.3741
abt_vci_1comm_Nes,20,PT2PT,256,14,1,2.3409,599.273
abt_vci_Ncomm_Nes,20,PT2PT,256,14,18,14.9083,3816.5329
proc,20,PT2PT,256,15,1,30.289,7753.9823
pth_novci_1comm,20,PT2PT,256,15,1,0.2939,75.231
pth_vciopt_Ncomm,20,PT2PT,256,15,18,14.194,3633.6726
pth_vciopt_Ncomm_nolock,20,PT2PT,256,15,18,16.3588,4187.8423
abt_vci_1comm_Nes,20,PT2PT,256,15,1,2.3872,611.1297
abt_vci_Ncomm_Nes,20,PT2PT,256,15,18,16.5445,4235.385
proc,20,PT2PT,256,16,1,31.7958,8139.7156
pth_novci_1comm,20,PT2PT,256,16,1,0.2611,66.8478
pth_vciopt_Ncomm,20,PT2PT,256,16,18,14.5885,3734.6457
pth_vciopt_Ncomm_nolock,20,PT2PT,256,16,18,17.3224,4434.5321
abt_vci_1comm_Nes,20,PT2PT,256,16,1,2.4872,636.7327
abt_vci_Ncomm_Nes,20,PT2PT,256,16,18,16.1043,4122.6888
proc,20,PT2PT,1024,1,1,2.4923,2552.1392
pth_novci_1comm,20,PT2PT,1024,1,1,2.3888,2446.1492
pth_vciopt_Ncomm,20,PT2PT,1024,1,18,2.1745,2226.6997
pth_vciopt_Ncomm_nolock,20,PT2PT,1024,1,18,3.8085,3899.8943
abt_vci_1comm_Nes,20,PT2PT,1024,1,1,2.9267,2996.9235
abt_vci_Ncomm_Nes,20,PT2PT,1024,1,18,2.8119,2879.4043
proc,20,PT2PT,1024,2,1,2.9597,3030.6856
pth_novci_1comm,20,PT2PT,1024,2,1,0.7197,736.987
pth_vciopt_Ncomm,20,PT2PT,1024,2,18,1.6661,1706.1223
pth_vciopt_Ncomm_nolock,20,PT2PT,1024,2,18,3.3179,3397.5429
abt_vci_1comm_Nes,20,PT2PT,1024,2,1,1.4929,1528.7226
abt_vci_Ncomm_Nes,20,PT2PT,1024,2,18,2.3198,2375.433
proc,20,PT2PT,1024,3,1,4.5824,4692.4036
pth_novci_1comm,20,PT2PT,1024,3,1,0.5125,524.7614
pth_vciopt_Ncomm,20,PT2PT,1024,3,18,2.6569,2720.6669
pth_vciopt_Ncomm_nolock,20,PT2PT,1024,3,18,3.0222,3094.7084
abt_vci_1comm_Nes,20,PT2PT,1024,3,1,1.9106,1956.5005
abt_vci_Ncomm_Nes,20,PT2PT,1024,3,18,3.7587,3848.9369
proc,20,PT2PT,1024,4,1,6.24,6389.7574
pth_novci_1comm,20,PT2PT,1024,4,1,0.3711,380.0559
pth_vciopt_Ncomm,20,PT2PT,1024,4,18,4.5058,4613.9544
pth_vciopt_Ncomm_nolock,20,PT2PT,1024,4,18,5.181,5305.3839
abt_vci_1comm_Nes,20,PT2PT,1024,4,1,1.2265,1255.9482
abt_vci_Ncomm_Nes,20,PT2PT,1024,4,18,3.8473,3939.6216
proc,20,PT2PT,1024,5,1,6.594,6752.2477
pth_novci_1comm,20,PT2PT,1024,5,1,0.3492,357.5738
pth_vciopt_Ncomm,20,PT2PT,1024,5,18,4.046,4143.0719
pth_vciopt_Ncomm_nolock,20,PT2PT,1024,5,18,4.3689,4473.7094
abt_vci_1comm_Nes,20,PT2PT,1024,5,1,1.422,1456.1596
abt_vci_Ncomm_Nes,20,PT2PT,1024,5,18,4.7724,4886.9448
proc,20,PT2PT,1024,6,1,9.2961,9519.223
pth_novci_1comm,20,PT2PT,1024,6,1,0.3149,322.505
pth_vciopt_Ncomm,20,PT2PT,1024,6,18,4.7965,4911.6074
pth_vciopt_Ncomm_nolock,20,PT2PT,1024,6,18,5.0267,5147.2905
abt_vci_1comm_Nes,20,PT2PT,1024,6,1,1.3174,1348.9844
abt_vci_Ncomm_Nes,20,PT2PT,1024,6,18,5.714,5851.1821
proc,20,PT2PT,1024,7,1,10.9163,11178.291
pth_novci_1comm,20,PT2PT,1024,7,1,0.3118,319.3034
pth_vciopt_Ncomm,20,PT2PT,1024,7,18,11.0518,11317.0877
pth_vciopt_Ncomm_nolock,20,PT2PT,1024,7,18,5.9876,6131.3091
abt_vci_1comm_Nes,20,PT2PT,1024,7,1,1.209,1238.0243
abt_vci_Ncomm_Nes,20,PT2PT,1024,7,18,6.2137,6362.8437
proc,20,PT2PT,1024,8,1,12.0199,12308.3747
pth_novci_1comm,20,PT2PT,1024,8,1,0.2787,285.3681
pth_vciopt_Ncomm,20,PT2PT,1024,8,18,6.3223,6474.0487
pth_vciopt_Ncomm_nolock,20,PT2PT,1024,8,18,7.4161,7594.0922
abt_vci_1comm_Nes,20,PT2PT,1024,8,1,1.5953,1633.6361
abt_vci_Ncomm_Nes,20,PT2PT,1024,8,18,7.5771,7758.9064
proc,20,PT2PT,1024,9,1,14.3766,14721.6806
pth_novci_1comm,20,PT2PT,1024,9,1,0.2649,271.2163
pth_vciopt_Ncomm,20,PT2PT,1024,9,18,7.221,7394.2616
pth_vciopt_Ncomm_nolock,20,PT2PT,1024,9,18,7.7204,7905.6624
abt_vci_1comm_Nes,20,PT2PT,1024,9,1,1.9269,1973.1471
abt_vci_Ncomm_Nes,20,PT2PT,1024,9,18,8.7235,8932.8175
proc,20,PT2PT,1024,10,1,17.2461,17660.024
pth_novci_1comm,20,PT2PT,1024,10,1,0.2855,292.3466
pth_vciopt_Ncomm,20,PT2PT,1024,10,18,8.0141,8206.4619
pth_vciopt_Ncomm_nolock,20,PT2PT,1024,10,18,8.2923,8491.3483
abt_vci_1comm_Nes,20,PT2PT,1024,10,1,1.7973,1840.4225
abt_vci_Ncomm_Nes,20,PT2PT,1024,10,18,11.9105,12196.4028
proc,20,PT2PT,1024,11,1,17.8831,18312.3281
pth_novci_1comm,20,PT2PT,1024,11,1,0.2473,253.2029
pth_vciopt_Ncomm,20,PT2PT,1024,11,18,8.2753,8473.9546
pth_vciopt_Ncomm_nolock,20,PT2PT,1024,11,18,9.2935,9516.576
abt_vci_1comm_Nes,20,PT2PT,1024,11,1,1.2346,1264.2233
abt_vci_Ncomm_Nes,20,PT2PT,1024,11,18,10.4768,10728.222
proc,20,PT2PT,1024,12,1,15.2996,15666.7803
pth_novci_1comm,20,PT2PT,1024,12,1,0.3025,309.7436
pth_vciopt_Ncomm,20,PT2PT,1024,12,18,9.2029,9423.7386
pth_vciopt_Ncomm_nolock,20,PT2PT,1024,12,18,10.5578,10811.2165
abt_vci_1comm_Nes,20,PT2PT,1024,12,1,1.3914,1424.7743
abt_vci_Ncomm_Nes,20,PT2PT,1024,12,18,11.2724,11542.9015
proc,20,PT2PT,1024,13,1,17.9439,18374.5806
pth_novci_1comm,20,PT2PT,1024,13,1,0.2882,295.1111
pth_vciopt_Ncomm,20,PT2PT,1024,13,18,9.9126,10150.5488
pth_vciopt_Ncomm_nolock,20,PT2PT,1024,13,18,10.9487,11211.5046
abt_vci_1comm_Nes,20,PT2PT,1024,13,1,1.9441,1990.7721
abt_vci_Ncomm_Nes,20,PT2PT,1024,13,18,12.3866,12683.9249
proc,20,PT2PT,1024,14,1,20.1695,20653.619
pth_novci_1comm,20,PT2PT,1024,14,1,0.2609,267.117
pth_vciopt_Ncomm,20,PT2PT,1024,14,18,11.0064,11270.5506
pth_vciopt_Ncomm_nolock,20,PT2PT,1024,14,18,10.9942,11258.0786
abt_vci_1comm_Nes,20,PT2PT,1024,14,1,1.4986,1534.5704
abt_vci_Ncomm_Nes,20,PT2PT,1024,14,18,13.1133,13428.0626
proc,20,PT2PT,1024,15,1,21.976,22503.4416
pth_novci_1comm,20,PT2PT,1024,15,1,0.308,315.3731
pth_vciopt_Ncomm,20,PT2PT,1024,15,18,11.4352,11709.6244
pth_vciopt_Ncomm_nolock,20,PT2PT,1024,15,18,12.0723,12362.0738
abt_vci_1comm_Nes,20,PT2PT,1024,15,1,1.344,1376.2048
abt_vci_Ncomm_Nes,20,PT2PT,1024,15,18,14.2453,14587.2377
proc,20,PT2PT,1024,16,1,22.5104,23050.6564
pth_novci_1comm,20,PT2PT,1024,16,1,0.2581,264.3325
pth_vciopt_Ncomm,20,PT2PT,1024,16,18,12.0651,12354.6288
pth_vciopt_Ncomm_nolock,20,PT2PT,1024,16,18,12.83,13137.8929
abt_vci_1comm_Nes,20,PT2PT,1024,16,1,1.4022,1435.8574
abt_vci_Ncomm_Nes,20,PT2PT,1024,16,18,13.7526,14082.6336
proc,20,PT2PT,4096,1,1,1.5443,6325.6428
pth_novci_1comm,20,PT2PT,4096,1,1,1.4877,6093.6795
pth_vciopt_Ncomm,20,PT2PT,4096,1,18,1.5667,6417.1257
pth_vciopt_Ncomm_nolock,20,PT2PT,4096,1,18,2.1242,8700.807
abt_vci_1comm_Nes,20,PT2PT,4096,1,1,1.6766,6867.2166
abt_vci_Ncomm_Nes,20,PT2PT,4096,1,18,1.6339,6692.3635
proc,20,PT2PT,4096,2,1,1.8527,7588.7133
pth_novci_1comm,20,PT2PT,4096,2,1,0.8427,3451.5608
pth_vciopt_Ncomm,20,PT2PT,4096,2,18,1.8089,7409.3875
pth_vciopt_Ncomm_nolock,20,PT2PT,4096,2,18,1.9777,8100.8294
abt_vci_1comm_Nes,20,PT2PT,4096,2,1,0.9809,4017.6233
abt_vci_Ncomm_Nes,20,PT2PT,4096,2,18,1.355,5550.1829
proc,20,PT2PT,4096,3,1,2.6176,10721.7205
pth_novci_1comm,20,PT2PT,4096,3,1,0.3985,1632.1059
pth_vciopt_Ncomm,20,PT2PT,4096,3,18,3.9219,16064.1252
pth_vciopt_Ncomm_nolock,20,PT2PT,4096,3,18,5.3015,21714.8784
abt_vci_1comm_Nes,20,PT2PT,4096,3,1,0.8348,3419.4544
abt_vci_Ncomm_Nes,20,PT2PT,4096,3,18,2.0075,8222.5894
proc,20,PT2PT,4096,4,1,3.6874,15103.6356
pth_novci_1comm,20,PT2PT,4096,4,1,0.3356,1374.5632
pth_vciopt_Ncomm,20,PT2PT,4096,4,18,3.5446,14518.8816
pth_vciopt_Ncomm_nolock,20,PT2PT,4096,4,18,3.4421,14098.8184
abt_vci_1comm_Nes,20,PT2PT,4096,4,1,1.4737,6036.3043
abt_vci_Ncomm_Nes,20,PT2PT,4096,4,18,2.7561,11288.8243
proc,20,PT2PT,4096,5,1,4.1923,17171.6574
pth_novci_1comm,20,PT2PT,4096,5,1,0.2981,1221.1669
pth_vciopt_Ncomm,20,PT2PT,4096,5,18,5.6042,22955.0045
pth_vciopt_Ncomm_nolock,20,PT2PT,4096,5,18,3.5599,14581.5551
abt_vci_1comm_Nes,20,PT2PT,4096,5,1,0.812,3325.8856
abt_vci_Ncomm_Nes,20,PT2PT,4096,5,18,3.3825,13854.6661
proc,20,PT2PT,4096,6,1,7.3678,30178.5874
pth_novci_1comm,20,PT2PT,4096,6,1,0.2646,1083.8632
pth_vciopt_Ncomm,20,PT2PT,4096,6,18,3.8037,15579.7708
pth_vciopt_Ncomm_nolock,20,PT2PT,4096,6,18,4.1277,16907.1926
abt_vci_1comm_Nes,20,PT2PT,4096,6,1,0.8167,3345.0647
abt_vci_Ncomm_Nes,20,PT2PT,4096,6,18,3.9887,16337.702
proc,20,PT2PT,4096,7,1,6.1064,25011.7366
pth_novci_1comm,20,PT2PT,4096,7,1,0.2412,988.1596
pth_vciopt_Ncomm,20,PT2PT,4096,7,18,4.4846,18368.9252
pth_vciopt_Ncomm_nolock,20,PT2PT,4096,7,18,4.8155,19724.1927
abt_vci_1comm_Nes,20,PT2PT,4096,7,1,0.8369,3427.7559
abt_vci_Ncomm_Nes,20,PT2PT,4096,7,18,4.587,18788.2259
proc,20,PT2PT,4096,8,1,7.1753,29389.991
pth_novci_1comm,20,PT2PT,4096,8,1,0.253,1036.0912
pth_vciopt_Ncomm,20,PT2PT,4096,8,18,4.8607,19909.3276
pth_vciopt_Ncomm_nolock,20,PT2PT,4096,8,18,5.3317,21838.6399
abt_vci_1comm_Nes,20,PT2PT,4096,8,1,0.8737,3578.5022
abt_vci_Ncomm_Nes,20,PT2PT,4096,8,18,5.404,22134.9028
proc,20,PT2PT,4096,9,1,7.809,31985.7132
pth_novci_1comm,20,PT2PT,4096,9,1,0.2228,912.4959
pth_vciopt_Ncomm,20,PT2PT,4096,9,18,5.3293,21828.7099
pth_vciopt_Ncomm_nolock,20,PT2PT,4096,9,18,6.1057,25008.889
abt_vci_1comm_Nes,20,PT2PT,4096,9,1,0.8294,3397.3186
abt_vci_Ncomm_Nes,20,PT2PT,4096,9,18,5.8389,23916.0768
proc,20,PT2PT,4096,10,1,8.8196,36125.2475
pth_novci_1comm,20,PT2PT,4096,10,1,0.2365,968.7373
pth_vciopt_Ncomm,20,PT2PT,4096,10,18,5.882,24092.8405
pth_vciopt_Ncomm_nolock,20,PT2PT,4096,10,18,6.4919,26591.0247
abt_vci_1comm_Nes,20,PT2PT,4096,10,1,1.2581,5153.3425
abt_vci_Ncomm_Nes,20,PT2PT,4096,10,18,6.5941,27009.2492
proc,20,PT2PT,4096,11,1,9.1376,37427.5643
pth_novci_1comm,20,PT2PT,4096,11,1,0.2343,959.6545
pth_vciopt_Ncomm,20,PT2PT,4096,11,18,6.6046,27052.4759
pth_vciopt_Ncomm_nolock,20,PT2PT,4096,11,18,7.0496,28875.2382
abt_vci_1comm_Nes,20,PT2PT,4096,11,1,0.8172,3347.1909
abt_vci_Ncomm_Nes,20,PT2PT,4096,11,18,7.5361,30867.8191
proc,20,PT2PT,4096,12,1,10.2741,42082.8379
pth_novci_1comm,20,PT2PT,4096,12,1,0.2304,943.7318
pth_vciopt_Ncomm,20,PT2PT,4096,12,18,7.0638,28933.5013
pth_vciopt_Ncomm_nolock,20,PT2PT,4096,12,18,7.6705,31418.4908
abt_vci_1comm_Nes,20,PT2PT,4096,12,1,0.7806,3197.2194
abt_vci_Ncomm_Nes,20,PT2PT,4096,12,18,7.5924,31098.4438
proc,20,PT2PT,4096,13,1,11.6567,47745.8933
pth_novci_1comm,20,PT2PT,4096,13,1,0.2268,929.1078
pth_vciopt_Ncomm,20,PT2PT,4096,13,18,7.5111,30765.425
pth_vciopt_Ncomm_nolock,20,PT2PT,4096,13,18,8.0453,32953.733
abt_vci_1comm_Nes,20,PT2PT,4096,13,1,0.8224,3368.7197
abt_vci_Ncomm_Nes,20,PT2PT,4096,13,18,8.1919,33554.2176
proc,20,PT2PT,4096,14,1,12.0678,49429.6385
pth_novci_1comm,20,PT2PT,4096,14,1,0.2265,927.7913
pth_vciopt_Ncomm,20,PT2PT,4096,14,18,8.0759,33078.9583
pth_vciopt_Ncomm_nolock,20,PT2PT,4096,14,18,8.7268,35744.9184
abt_vci_1comm_Nes,20,PT2PT,4096,14,1,0.8708,3566.7686
abt_vci_Ncomm_Nes,20,PT2PT,4096,14,18,8.6036,35240.1484
proc,20,PT2PT,4096,15,1,14.2403,58328.1016
pth_novci_1comm,20,PT2PT,4096,15,1,0.2129,871.9231
pth_vciopt_Ncomm,20,PT2PT,4096,15,18,8.5241,34914.5163
pth_vciopt_Ncomm_nolock,20,PT2PT,4096,15,18,9.2149,37744.3928
abt_vci_1comm_Nes,20,PT2PT,4096,15,1,0.8379,3432.1133
abt_vci_Ncomm_Nes,20,PT2PT,4096,15,18,9.1544,37496.4573
proc,20,PT2PT,4096,16,1,12.891,52801.6351
pth_novci_1comm,20,PT2PT,4096,16,1,0.213,872.347
pth_vciopt_Ncomm,20,PT2PT,4096,16,18,9.1453,37459.3387
pth_vciopt_Ncomm_nolock,20,PT2PT,4096,16,18,9.6429,39497.426
abt_vci_1comm_Nes,20,PT2PT,4096,16,1,1.3272,5436.2798
abt_vci_Ncomm_Nes,20,PT2PT,4096,16,18,9.5437,39090.8228
proc,20,PT2PT,16384,1,1,0.663,10862.0064
pth_novci_1comm,20,PT2PT,16384,1,1,0.6722,11013.7045
pth_vciopt_Ncomm,20,PT2PT,16384,1,18,0.6951,11387.9486
pth_vciopt_Ncomm_nolock,20,PT2PT,16384,1,18,0.7035,11525.981
abt_vci_1comm_Nes,20,PT2PT,16384,1,1,0.6669,10926.7486
abt_vci_Ncomm_Nes,20,PT2PT,16384,1,18,0.6712,10996.623
proc,20,PT2PT,16384,2,1,0.5459,8944.2819
pth_novci_1comm,20,PT2PT,16384,2,1,0.1789,2930.4246
pth_vciopt_Ncomm,20,PT2PT,16384,2,18,0.5482,8981.6925
pth_vciopt_Ncomm_nolock,20,PT2PT,16384,2,18,0.5633,9228.7434
abt_vci_1comm_Nes,20,PT2PT,16384,2,1,0.6668,10924.8214
abt_vci_Ncomm_Nes,20,PT2PT,16384,2,18,0.6125,10034.4781
proc,20,PT2PT,16384,3,1,0.8172,13388.6586
pth_novci_1comm,20,PT2PT,16384,3,1,0.1442,2362.3272
pth_vciopt_Ncomm,20,PT2PT,16384,3,18,1.2293,20140.4389
pth_vciopt_Ncomm_nolock,20,PT2PT,16384,3,18,1.8808,30814.5156
abt_vci_1comm_Nes,20,PT2PT,16384,3,1,0.295,4833.9105
abt_vci_Ncomm_Nes,20,PT2PT,16384,3,18,0.9137,14969.4009
proc,20,PT2PT,16384,4,1,1.3278,21755.2817
pth_novci_1comm,20,PT2PT,16384,4,1,0.1191,1951.4395
pth_vciopt_Ncomm,20,PT2PT,16384,4,18,1.3787,22587.8023
pth_vciopt_Ncomm_nolock,20,PT2PT,16384,4,18,1.6263,26645.6319
abt_vci_1comm_Nes,20,PT2PT,16384,4,1,0.2692,4411.1103
abt_vci_Ncomm_Nes,20,PT2PT,16384,4,18,1.154,18907.9091
proc,20,PT2PT,16384,5,1,1.3413,21976.5001
pth_novci_1comm,20,PT2PT,16384,5,1,0.1087,1781.6555
pth_vciopt_Ncomm,20,PT2PT,16384,5,18,1.3421,21989.0483
pth_vciopt_Ncomm_nolock,20,PT2PT,16384,5,18,1.4357,23522.6344
abt_vci_1comm_Nes,20,PT2PT,16384,5,1,0.29,4750.8694
abt_vci_Ncomm_Nes,20,PT2PT,16384,5,18,1.3972,22892.0204
proc,20,PT2PT,16384,6,1,1.6523,27070.8464
pth_novci_1comm,20,PT2PT,16384,6,1,0.1011,1657.0106
pth_vciopt_Ncomm,20,PT2PT,16384,6,18,1.5798,25883.738
pth_vciopt_Ncomm_nolock,20,PT2PT,16384,6,18,1.5708,25735.6036
abt_vci_1comm_Nes,20,PT2PT,16384,6,1,0.2622,4296.6922
abt_vci_Ncomm_Nes,20,PT2PT,16384,6,18,1.6753,27448.2595
proc,20,PT2PT,16384,7,1,1.8193,29807.4963
pth_novci_1comm,20,PT2PT,16384,7,1,0.1049,1719.1872
pth_vciopt_Ncomm,20,PT2PT,16384,7,18,1.8362,30084.0359
pth_vciopt_Ncomm_nolock,20,PT2PT,16384,7,18,1.8951,31049.7826
abt_vci_1comm_Nes,20,PT2PT,16384,7,1,0.4046,6629.636
abt_vci_Ncomm_Nes,20,PT2PT,16384,7,18,1.8001,29493.4623
proc,20,PT2PT,16384,8,1,2.1249,34814.8834
pth_novci_1comm,20,PT2PT,16384,8,1,0.1045,1712.8257
pth_vciopt_Ncomm,20,PT2PT,16384,8,18,2.0518,33617.4642
pth_vciopt_Ncomm_nolock,20,PT2PT,16384,8,18,2.0927,34286.5486
abt_vci_1comm_Nes,20,PT2PT,16384,8,1,0.2276,3729.3188
abt_vci_Ncomm_Nes,20,PT2PT,16384,8,18,2.0334,33315.7122
proc,20,PT2PT,16384,9,1,2.3776,38954.2571
pth_novci_1comm,20,PT2PT,16384,9,1,0.0952,1559.3953
pth_vciopt_Ncomm,20,PT2PT,16384,9,18,2.4381,39946.4952
pth_vciopt_Ncomm_nolock,20,PT2PT,16384,9,18,2.2768,37302.4366
abt_vci_1comm_Nes,20,PT2PT,16384,9,1,0.3849,6306.219
abt_vci_Ncomm_Nes,20,PT2PT,16384,9,18,2.387,39108.3297
proc,20,PT2PT,16384,10,1,2.7123,44438.7109
pth_novci_1comm,20,PT2PT,16384,10,1,0.1019,1669.1568
pth_vciopt_Ncomm,20,PT2PT,16384,10,18,2.6314,43113.2955
pth_vciopt_Ncomm_nolock,20,PT2PT,16384,10,18,2.6666,43688.9684
abt_vci_1comm_Nes,20,PT2PT,16384,10,1,0.2375,3891.866
abt_vci_Ncomm_Nes,20,PT2PT,16384,10,18,2.4865,40738.9533
proc,20,PT2PT,16384,11,1,3.4938,57241.8374
pth_novci_1comm,20,PT2PT,16384,11,1,0.1001,1640.6887
pth_vciopt_Ncomm,20,PT2PT,16384,11,18,2.7311,44746.9299
pth_vciopt_Ncomm_nolock,20,PT2PT,16384,11,18,2.9347,48082.1184
abt_vci_1comm_Nes,20,PT2PT,16384,11,1,0.2632,4312.4508
abt_vci_Ncomm_Nes,20,PT2PT,16384,11,18,2.8385,46505.855
proc,20,PT2PT,16384,12,1,3.1862,52202.4881
pth_novci_1comm,20,PT2PT,16384,12,1,0.0969,1586.8451
pth_vciopt_Ncomm,20,PT2PT,16384,12,18,3.0756,50391.2948
pth_vciopt_Ncomm_nolock,20,PT2PT,16384,12,18,3.0705,50306.5658
abt_vci_1comm_Nes,20,PT2PT,16384,12,1,0.2701,4425.9572
abt_vci_Ncomm_Nes,20,PT2PT,16384,12,18,3.0378,49771.6654
proc,20,PT2PT,16384,13,1,3.5072,57462.2193
pth_novci_1comm,20,PT2PT,16384,13,1,0.1009,1652.704
pth_vciopt_Ncomm,20,PT2PT,16384,13,18,3.1663,51876.7871
pth_vciopt_Ncomm_nolock,20,PT2PT,16384,13,18,3.3131,54281.7882
abt_vci_1comm_Nes,20,PT2PT,16384,13,1,0.3206,5253.5154
abt_vci_Ncomm_Nes,20,PT2PT,16384,13,18,3.2561,53347.6136
proc,20,PT2PT,16384,14,1,3.718,60915.0781
pth_novci_1comm,20,PT2PT,16384,14,1,0.0958,1569.0369
pth_vciopt_Ncomm,20,PT2PT,16384,14,18,3.6178,59273.8082
pth_vciopt_Ncomm_nolock,20,PT2PT,16384,14,18,3.4239,56097.7703
abt_vci_1comm_Nes,20,PT2PT,16384,14,1,0.2494,4085.943
abt_vci_Ncomm_Nes,20,PT2PT,16384,14,18,3.6018,59011.5842
proc,20,PT2PT,16384,15,1,5.7737,94596.7217
pth_novci_1comm,20,PT2PT,16384,15,1,0.0994,1629.0551
pth_vciopt_Ncomm,20,PT2PT,16384,15,18,3.7808,61944.6257
pth_vciopt_Ncomm_nolock,20,PT2PT,16384,15,18,3.4634,56744.3872
abt_vci_1comm_Nes,20,PT2PT,16384,15,1,0.2625,4300.6037
abt_vci_Ncomm_Nes,20,PT2PT,16384,15,18,3.774,61833.9382
proc,20,PT2PT,16384,16,1,4.1028,67220.9951
pth_novci_1comm,20,PT2PT,16384,16,1,0.1022,1674.4901
pth_vciopt_Ncomm,20,PT2PT,16384,16,18,4.1164,67443.1672
pth_vciopt_Ncomm_nolock,20,PT2PT,16384,16,18,3.7575,61562.5313
abt_vci_1comm_Nes,20,PT2PT,16384,16,1,0.3008,4929.028
abt_vci_Ncomm_Nes,20,PT2PT,16384,16,18,3.8973,63852.5783
proc,20,PT2PT,65536,1,1,0.1863,12210.7528
pth_novci_1comm,20,PT2PT,65536,1,1,0.1821,11932.3404
pth_vciopt_Ncomm,20,PT2PT,65536,1,18,0.1805,11827.2792
pth_vciopt_Ncomm_nolock,20,PT2PT,65536,1,18,0.1898,12439.1289
abt_vci_1comm_Nes,20,PT2PT,65536,1,1,0.1742,11413.1447
abt_vci_Ncomm_Nes,20,PT2PT,65536,1,18,0.1702,11152.3567
proc,20,PT2PT,65536,2,1,0.1999,13098.6635
pth_novci_1comm,20,PT2PT,65536,2,1,0.0671,4397.5214
pth_vciopt_Ncomm,20,PT2PT,65536,2,18,0.1922,12597.1535
pth_vciopt_Ncomm_nolock,20,PT2PT,65536,2,18,0.2299,15063.8843
abt_vci_1comm_Nes,20,PT2PT,65536,2,1,0.1656,10855.2467
abt_vci_Ncomm_Nes,20,PT2PT,65536,2,18,0.1806,11837.582
proc,20,PT2PT,65536,3,1,0.5383,35279.8539
pth_novci_1comm,20,PT2PT,65536,3,1,0.0593,3889.1411
pth_vciopt_Ncomm,20,PT2PT,65536,3,18,0.3112,20394.1708
pth_vciopt_Ncomm_nolock,20,PT2PT,65536,3,18,0.3215,21066.6803
abt_vci_1comm_Nes,20,PT2PT,65536,3,1,0.0895,5866.2684
abt_vci_Ncomm_Nes,20,PT2PT,65536,3,18,0.2858,18727.0678
proc,20,PT2PT,65536,4,1,0.3913,25644.0277
pth_novci_1comm,20,PT2PT,65536,4,1,0.0507,3322.1307
pth_vciopt_Ncomm,20,PT2PT,65536,4,18,0.382,25037.952
pth_vciopt_Ncomm_nolock,20,PT2PT,65536,4,18,0.3849,25224.2443
abt_vci_1comm_Nes,20,PT2PT,65536,4,1,0.1399,9169.6271
abt_vci_Ncomm_Nes,20,PT2PT,65536,4,18,0.362,23721.3149
proc,20,PT2PT,65536,5,1,0.5023,32918.7616
pth_novci_1comm,20,PT2PT,65536,5,1,0.046,3017.6967
pth_vciopt_Ncomm,20,PT2PT,65536,5,18,0.4732,31013.3189
pth_vciopt_Ncomm_nolock,20,PT2PT,65536,5,18,0.4855,31820.7479
abt_vci_1comm_Nes,20,PT2PT,65536,5,1,0.0948,6211.9217
abt_vci_Ncomm_Nes,20,PT2PT,65536,5,18,0.4667,30583.9877
proc,20,PT2PT,65536,6,1,0.5839,38266.0509
pth_novci_1comm,20,PT2PT,65536,6,1,0.0482,3157.9353
pth_vciopt_Ncomm,20,PT2PT,65536,6,18,0.5566,36478.6917
pth_vciopt_Ncomm_nolock,20,PT2PT,65536,6,18,0.5615,36795.8582
abt_vci_1comm_Nes,20,PT2PT,65536,6,1,0.0959,6285.2093
abt_vci_Ncomm_Nes,20,PT2PT,65536,6,18,0.5174,33911.0035
proc,20,PT2PT,65536,7,1,0.678,44436.0482
pth_novci_1comm,20,PT2PT,65536,7,1,0.0439,2877.5248
pth_vciopt_Ncomm,20,PT2PT,65536,7,18,0.6417,42055.9858
pth_vciopt_Ncomm_nolock,20,PT2PT,65536,7,18,0.6541,42866.5311
